─ 4/3/2013 ──────────────────────────────────────────────────────────────────────────
00:21   <mdl>    deployed an L7 Resonator on [Untitled]
00:21   <mdl>    captured [Untitled]
00:21   <TommyGunns>     created a Control Field @First Primary School +16 MUs
00:21   <TommyGunns>     linked First Primary School to Hampton House
00:22   <mdl>    destroyed an L5 Resonator on Washington Square
00:22   <mdl>    destroyed an L6 Resonator on WASHINGTON SQUARE
00:22   <mdl>    destroyed an L6 Resonator on Washington Square arch01
00:22   <mdl>    destroyed an L6 Resonator on WASHINGTON SQUARE
00:22   <mdl>    destroyed an L5 Resonator on Alexander Lyman Holley
00:22   <mdl>    destroyed an L5 Resonator on WASHINGTON SQUARE
00:22   <mdl>    destroyed an L6 Resonator on George Washington Arch of Triu
00:22   <mdl>    destroyed an L6 Resonator on George Washington Arch of Triu
00:22   <mdl>    destroyed an L5 Resonator on Judson Memorial Church
00:22   <mdl>    destroyed an L6 Resonator on Washington Square
00:22   <TommyGunns>     linked Montclair Historic Society Clark House to Station Square
00:22   <TommyGunns>     created a Control Field @Montclair Historic Society Clark House +155 MUs
00:22   <mdl>    captured George Washington Arch of Triu
00:22   <mdl>    deployed an L7 Resonator on George Washington Arch of Triu
00:24   <mdl>    destroyed an L6 Resonator on Judson Memorial Church
00:24   <mdl>    destroyed an L5 Resonator on Washington Square
00:24   <mdl>    destroyed an L5 Resonator on Hagop Kevorkian Center for Nea
00:24   <mdl>    destroyed an L5 Resonator on WASHINGTON SQUARE
00:24   <mdl>    captured WASHINGTON SQUARE
00:24   <mdl>    deployed an L7 Resonator on WASHINGTON SQUARE
00:24   <mdl>    destroyed an L6 Resonator on Washington Square
00:24   <mdl>    destroyed an L5 Resonator on Hagop Kevorkian Center for Nea
00:24   <mdl>    destroyed an L5 Resonator on Judson Memorial Church
00:24   <mdl>    destroyed an L6 Resonator on Judson Memorial Church
00:24   <mdl>    destroyed an L6 Resonator on Hagop Kevorkian Center for Nea
00:24   <mdl>    captured Judson Memorial Church
00:24   <mdl>    deployed an L7 Resonator on Judson Memorial Church
00:25   <Das>    deployed an L3 Resonator on Andaz Hotel
00:25   <mdl>    deployed an L7 Resonator on Washington Square
00:25   <mdl>    captured Washington Square
00:26   <mdl>    destroyed an L6 Resonator on Hagop Kevorkian Center for Nea
00:26   <mdl>    captured Hagop Kevorkian Center for Nea
00:26   <mdl>    deployed an L7 Resonator on Hagop Kevorkian Center for Nea
00:26   <Leiron>     destroyed an L1 Resonator on Church of the Covenant
00:26   <Leiron>     destroyed an L1 Resonator on Bayard Rustin Memorial
00:26   <Leiron>     destroyed an L4 Resonator on Museum of Tolerance
00:26   <Leiron>     destroyed an L1 Resonator on Duane Reade - CHRYSLER BLDG
00:26   <Leiron>     destroyed an L2 Resonator on Ben Jacks Steak House
00:27   <Leiron>     destroyed an L2 Resonator on Ben Jacks Steak House
00:27   <mdl>    captured Washington Square arch01
00:27   <mdl>    deployed an L7 Resonator on Washington Square arch01
00:28   <mdl>    deployed an L7 Resonator on Washington Square
00:28   <mdl>    captured Washington Square
00:29   <mdl>    destroyed an L5 Resonator on Washington Arch
00:30   <mdl>    destroyed an L6 Resonator on Washington Arch
00:30   <mdl>    deployed an L7 Resonator on Washington Arch
00:30   <mdl>    captured Washington Arch
00:31   <mdl>    destroyed an L5 Resonator on Washington Square Arch at nigh
00:31   <Henrock>    destroyed an L4 Resonator on POW Veteran Memorial
